Reporting_Date,Customer_ID,Region,Customer_Segment,Age,Tenure_Months,Acquisition_Channel,Plan,Active_Flag,Data_Usage_GB,Voice_Minutes,SMS_Count,Base_Monthly_Fee_GHS,Gross_Revenue_GHS,Promotion_Flag,Discount_GHS,Net_Revenue_GHS,Acquisition_Cost_GHS,Direct_Cost_GHS,Contribution_GHS,Contribution_Margin_Pct,Churn_Flag,Campaign_ID,Competitor_Price_Index,Market_Share_Pct,Target_Revenue_GHS,Revenue_Variance_GHS,Revenue_Variance_Pct
6/30/2025,CUST-004388,Western,Mass Market,25 ,55 ,Agent,Data Plus,1,3.03 ,41 ,22 ,70 ,77.74 ,0,0.00 ,77.74 ,0.00 ,9.60 ,68.14 ,87.65 ,0,NONE,100.84 ,22.28 ,85.68 ,(7.94),(9.27)
6/30/2025,CUST-004422,Upper West,Mass Market,47 ,28 ,Digital,Basic,1,1.09 ,33 ,23 ,35 ,39.24 ,1,7.21 ,32.03 ,0.00 ,8.96 ,23.07 ,72.03 ,0,NONE,90.39 ,17.95 ,38.70 ,(6.67),(17.24)
6/30/2025,CUST-004438,Ashanti,Youth,44 ,28 ,Corporate Sales,Smart,1,2.51 ,27 ,12 ,100 ,106.94 ,0,0.00 ,106.94 ,0.00 ,7.48 ,99.46 ,93.01 ,0,NONE,105.54 ,28.04 ,104.76 ,2.18 ,2.08 
6/30/2025,CUST-004443,Northern,Youth,20 ,46 ,Retail Shop,Premium,1,5.64 ,128 ,18 ,160 ,178.70 ,1,11.01 ,167.69 ,0.00 ,12.77 ,154.92 ,92.38 ,0,NONE,102.05 ,18.16 ,193.48 ,(25.79),(13.33)
6/30/2025,CUST-004466,Western,Mass Market,40 ,30 ,Agent,Basic,1,4.39 ,19 ,14 ,35 ,46.67 ,0,0.00 ,46.67 ,0.00 ,10.64 ,36.03 ,77.20 ,0,NONE,98.63 ,21.71 ,48.92 ,(2.25),(4.60)
6/30/2025,CUST-004468,Northern,Professional,56 ,32 ,Retail Shop,Basic,1,2.71 ,180 ,18 ,35 ,50.24 ,0,0.00 ,50.24 ,0.00 ,12.18 ,38.06 ,75.76 ,0,NONE,98.53 ,15.46 ,56.16 ,(5.92),(10.54)
6/30/2025,CUST-004472,Eastern,SME,32 ,36 ,Partner,Data Plus,1,4.49 ,39 ,20 ,70 ,82.34 ,1,5.45 ,76.89 ,0.00 ,14.02 ,62.87 ,81.77 ,0,CMP-004,110.13 ,25.70 ,89.04 ,(12.15),(13.65)
6/30/2025,CUST-004483,Upper West,Professional,33 ,10 ,Agent,Basic,1,1.31 ,22 ,14 ,35 ,38.37 ,0,0.00 ,38.37 ,0.00 ,6.97 ,31.40 ,81.83 ,0,NONE,90.16 ,22.19 ,39.53 ,(1.16),(2.93)
6/30/2025,CUST-004486,Greater Accra,Mass Market,46 ,14 ,Agent,Basic,1,3.96 ,76 ,15 ,35 ,48.88 ,1,2.14 ,46.74 ,0.00 ,15.12 ,31.62 ,67.65 ,0,NONE,92.27 ,31.44 ,49.43 ,(2.69),(5.44)
6/30/2025,CUST-004492,Central,Professional,35 ,49 ,Call Centre,Smart,1,3.67 ,150 ,19 ,100 ,115.44 ,0,0.00 ,115.44 ,0.00 ,13.60 ,101.84 ,88.22 ,0,NONE,97.68 ,20.83 ,128.41 ,(12.97),(10.10)
6/30/2025,CUST-004506,Upper East,Youth,42 ,39 ,Corporate Sales,Smart,1,2.16 ,45 ,19 ,100 ,108.89 ,0,0.00 ,108.89 ,0.00 ,7.79 ,101.10 ,92.85 ,0,CMP-001,99.57 ,18.47 ,112.51 ,(3.62),(3.22)
6/30/2025,CUST-004510,Central,SME,44 ,39 ,Corporate Sales,Business,0,6.33 ,123 ,15 ,300 ,319.29 ,0,0.00 ,319.29 ,0.00 ,18.93 ,300.36 ,94.07 ,0,NONE,97.52 ,22.45 ,318.69 ,0.60 ,0.19 
6/30/2025,CUST-004530,Ahafo,Professional,42 ,8 ,Retail Shop,Data Plus,1,3.02 ,84 ,21 ,70 ,81.13 ,0,0.00 ,81.13 ,0.00 ,11.29 ,69.84 ,86.08 ,0,CMP-003,103.91 ,20.75 ,79.82 ,1.31 ,1.64 
6/30/2025,CUST-004540,Upper West,Mass Market,44 ,37 ,Agent,Data Plus,1,0.94 ,53 ,18 ,70 ,75.35 ,0,0.00 ,75.35 ,0.00 ,6.29 ,69.06 ,91.65 ,0,NONE,98.72 ,17.58 ,83.26 ,(7.91),(9.50)
6/30/2025,CUST-004564,Volta,Mass Market,27 ,10 ,Call Centre,Smart,1,7.47 ,38 ,10 ,100 ,122.76 ,1,19.17 ,103.59 ,0.00 ,16.31 ,87.28 ,84.26 ,0,NONE,96.09 ,22.06 ,137.14 ,(33.55),(24.46)
6/30/2025,CUST-004582,Greater Accra,Mass Market,29 ,27 ,Partner,Data Plus,1,1.47 ,145 ,19 ,70 ,78.35 ,0,0.00 ,78.35 ,0.00 ,12.97 ,65.38 ,83.45 ,0,CMP-002,105.45 ,30.88 ,86.39 ,(8.04),(9.31)
6/30/2025,CUST-004583,Greater Accra,Professional,22 ,39 ,Call Centre,Data Plus,1,2.47 ,41 ,18 ,70 ,76.45 ,0,0.00 ,76.45 ,0.00 ,10.68 ,65.77 ,86.03 ,0,NONE,95.89 ,31.91 ,79.62 ,(3.17),(3.98)
6/30/2025,CUST-004613,Ashanti,Youth,33 ,21 ,Digital,Premium,1,5.77 ,45 ,21 ,160 ,177.48 ,1,16.36 ,161.12 ,0.00 ,19.09 ,142.03 ,88.15 ,0,NONE,107.31 ,26.93 ,197.25 ,(36.13),(18.32)
6/30/2025,CUST-004643,Volta,Mass Market,43 ,52 ,Retail Shop,Data Plus,1,3.04 ,107 ,22 ,70 ,78.38 ,1,8.96 ,69.42 ,0.00 ,8.83 ,60.59 ,87.28 ,0,CMP-004,102.78 ,25.25 ,77.07 ,(7.65),(9.93)
6/30/2025,CUST-004644,Ahafo,Mass Market,42 ,68 ,Call Centre,Business,1,5.20 ,59 ,12 ,300 ,312.98 ,0,0.00 ,312.98 ,0.00 ,13.63 ,299.35 ,95.65 ,0,NONE,92.18 ,21.37 ,345.21 ,(32.23),(9.34)
6/30/2025,CUST-004644,Northern,Youth,28 ,9 ,Digital,Smart,1,5.14 ,68 ,21 ,100 ,118.17 ,0,0.00 ,118.17 ,0.00 ,12.84 ,105.33 ,89.13 ,0,NONE,102.69 ,21.88 ,118.12 ,0.05 ,0.04 
6/30/2025,CUST-004644,Western,SME,39 ,64 ,Agent,Basic,1,0.67 ,29 ,16 ,35 ,38.41 ,1,6.65 ,31.76 ,0.00 ,3.74 ,28.02 ,88.22 ,0,NONE,107.31 ,23.06 ,41.84 ,(10.08),(24.09)
6/30/2025,CUST-004665,Central,Youth,47 ,33 ,Digital,Smart,1,3.16 ,55 ,20 ,100 ,112.63 ,0,0.00 ,112.63 ,0.00 ,12.13 ,100.50 ,89.23 ,0,NONE,103.30 ,23.83 ,116.33 ,(3.70),(3.18)
6/30/2025,CUST-004673,Ashanti,SME,39 ,84 ,Call Centre,Smart,1,3.35 ,64 ,18 ,100 ,112.96 ,1,8.11 ,104.85 ,0.00 ,10.99 ,93.86 ,89.52 ,0,NONE,96.23 ,27.77 ,122.59 ,(17.74),(14.47)
6/30/2025,CUST-004673,Western,Mass Market,27 ,18 ,Retail Shop,Premium,1,3.12 ,102 ,17 ,160 ,170.05 ,0,0.00 ,170.05 ,0.00 ,11.69 ,158.36 ,93.13 ,0,CMP-005,100.69 ,21.94 ,189.15 ,(19.10),(10.10)
6/30/2025,CUST-004687,Eastern,Professional,63 ,17 ,Call Centre,Smart,1,4.05 ,47 ,15 ,100 ,108.75 ,1,23.90 ,84.85 ,0.00 ,14.36 ,70.49 ,83.08 ,0,CMP-005,101.46 ,21.67 ,106.99 ,(22.14),(20.69)
6/30/2025,CUST-004719,Central,Professional,51 ,50 ,Digital,Premium,1,7.67 ,62 ,23 ,160 ,178.16 ,1,19.69 ,158.47 ,0.00 ,23.17 ,135.30 ,85.38 ,0,NONE,104.26 ,20.71 ,178.96 ,(20.49),(11.45)
6/30/2025,CUST-004722,Ahafo,Youth,18 ,27 ,Digital,Data Plus,1,3.16 ,105 ,16 ,70 ,80.72 ,0,0.00 ,80.72 ,0.00 ,9.08 ,71.64 ,88.75 ,0,CMP-001,99.41 ,19.41 ,78.38 ,2.34 ,2.99 
6/30/2025,CUST-004724,Ashanti,Youth,33 ,30 ,Digital,Basic,1,4.77 ,63 ,16 ,35 ,49.71 ,1,7.49 ,42.22 ,0.00 ,11.48 ,30.74 ,72.81 ,0,NONE,97.81 ,27.03 ,52.56 ,(10.34),(19.67)
6/30/2025,CUST-004738,Ashanti,Corporate,24 ,30 ,Digital,Data Plus,1,1.93 ,94 ,19 ,70 ,78.49 ,0,0.00 ,78.49 ,0.00 ,6.27 ,72.22 ,92.01 ,0,CMP-002,99.75 ,27.77 ,81.55 ,(3.06),(3.75)
6/30/2025,CUST-004744,Greater Accra,Corporate,56 ,48 ,Agent,Data Plus,1,2.39 ,75 ,14 ,70 ,79.64 ,0,0.00 ,79.64 ,0.00 ,8.16 ,71.48 ,89.75 ,0,CMP-005,101.50 ,32.03 ,77.29 ,2.35 ,3.04 
6/30/2025,CUST-004761,Northern,Corporate,23 ,24 ,Agent,Smart,1,2.81 ,34 ,20 ,100 ,106.82 ,0,0.00 ,106.82 ,0.00 ,9.35 ,97.47 ,91.25 ,0,NONE,96.76 ,23.36 ,109.85 ,(3.03),(2.76)
6/30/2025,CUST-004761,Volta,Mass Market,42 ,44 ,Corporate Sales,Basic,1,1.87 ,61 ,19 ,35 ,43.31 ,0,0.00 ,43.31 ,0.00 ,9.88 ,33.43 ,77.19 ,0,NONE,101.91 ,21.50 ,48.12 ,(4.81),(10.00)
6/30/2025,CUST-004775,Ashanti,Mass Market,26 ,56 ,Digital,Basic,1,2.33 ,84 ,18 ,35 ,44.17 ,0,0.00 ,44.17 ,0.00 ,11.24 ,32.93 ,74.55 ,0,CMP-001,87.70 ,27.87 ,46.85 ,(2.68),(5.72)
6/30/2025,CUST-004781,Eastern,Mass Market,18 ,37 ,Partner,Business,1,2.84 ,61 ,15 ,300 ,306.51 ,0,0.00 ,306.51 ,0.00 ,12.55 ,293.96 ,95.91 ,0,NONE,95.31 ,21.80 ,314.05 ,(7.54),(2.40)
6/30/2025,CUST-004785,Greater Accra,Mass Market,19 ,31 ,Retail Shop,Premium,1,14.97 ,21 ,14 ,160 ,194.10 ,1,11.84 ,182.26 ,0.00 ,26.09 ,156.17 ,85.69 ,0,CMP-002,100.13 ,34.45 ,212.33 ,(30.07),(14.16)
6/30/2025,CUST-004799,Greater Accra,Mass Market,40 ,53 ,Retail Shop,Smart,1,0.86 ,68 ,12 ,100 ,105.50 ,0,0.00 ,105.50 ,0.00 ,8.16 ,97.34 ,92.27 ,0,NONE,108.71 ,31.66 ,109.52 ,(4.02),(3.67)
6/30/2025,CUST-004805,Ashanti,Mass Market,32 ,42 ,Digital,Smart,0,12.46 ,91 ,12 ,100 ,124.22 ,1,19.43 ,104.79 ,0.00 ,26.91 ,77.88 ,74.32 ,1,CMP-001,110.71 ,26.33 ,132.49 ,(27.70),(20.91)
6/30/2025,CUST-004806,Ahafo,Mass Market,18 ,23 ,Agent,Data Plus,1,3.16 ,125 ,28 ,70 ,84.04 ,0,0.00 ,84.04 ,0.00 ,14.18 ,69.86 ,83.13 ,0,CMP-001,100.43 ,16.83 ,93.47 ,(9.43),(10.09)
6/30/2025,CUST-004814,Northern,Mass Market,45 ,24 ,Retail Shop,Basic,1,2.08 ,113 ,24 ,35 ,45.49 ,0,0.00 ,45.49 ,0.00 ,10.04 ,35.45 ,77.93 ,0,CMP-001,105.88 ,17.43 ,50.04 ,(4.55),(9.09)
6/30/2025,CUST-004817,Ashanti,SME,25 ,25 ,Agent,Basic,1,3.44 ,112 ,21 ,35 ,50.86 ,0,0.00 ,50.86 ,0.00 ,12.46 ,38.40 ,75.50 ,0,CMP-003,88.54 ,32.71 ,50.25 ,0.61 ,1.21 
6/30/2025,CUST-004820,Ahafo,Mass Market,46 ,21 ,Corporate Sales,Basic,1,7.25 ,45 ,33 ,35 ,54.54 ,1,1.78 ,52.76 ,0.00 ,18.87 ,33.89 ,64.23 ,0,NONE,98.27 ,18.21 ,55.90 ,(3.14),(5.62)
6/30/2025,CUST-004837,Eastern,Mass Market,37 ,69 ,Retail Shop,Basic,1,0.97 ,60 ,16 ,35 ,41.14 ,0,0.00 ,41.14 ,0.00 ,7.21 ,33.93 ,82.47 ,0,NONE,100.73 ,23.44 ,45.56 ,(4.42),(9.70)
6/30/2025,CUST-004846,Eastern,SME,39 ,82 ,Agent,Basic,1,3.07 ,57 ,25 ,35 ,45.57 ,0,0.00 ,45.57 ,0.00 ,11.75 ,33.82 ,74.22 ,0,CMP-001,89.47 ,25.14 ,47.79 ,(2.22),(4.65)
6/30/2025,CUST-004849,Eastern,Mass Market,39 ,14 ,Agent,Data Plus,1,1.56 ,87 ,22 ,70 ,77.96 ,0,0.00 ,77.96 ,0.00 ,9.52 ,68.44 ,87.79 ,0,NONE,88.58 ,24.64 ,83.57 ,(5.61),(6.71)
6/30/2025,CUST-004851,Western,Mass Market,28 ,11 ,Retail Shop,Smart,1,2.79 ,97 ,19 ,100 ,110.94 ,0,0.00 ,110.94 ,0.00 ,11.07 ,99.87 ,90.02 ,0,CMP-004,97.98 ,21.54 ,109.31 ,1.63 ,1.49 
6/30/2025,CUST-004853,Greater Accra,Professional,41 ,76 ,Call Centre,Business,1,15.65 ,35 ,10 ,300 ,338.34 ,0,0.00 ,338.34 ,0.00 ,27.90 ,310.44 ,91.75 ,0,NONE,95.92 ,36.43 ,339.14 ,(0.80),(0.24)
6/30/2025,CUST-004854,Bono,Mass Market,37 ,25 ,Retail Shop,Premium,1,11.88 ,115 ,14 ,160 ,197.04 ,0,0.00 ,197.04 ,0.00 ,17.44 ,179.60 ,91.15 ,0,CMP-002,99.46 ,18.99 ,214.42 ,(17.38),(8.11)
6/30/2025,CUST-004855,Central,Mass Market,32 ,24 ,Call Centre,Basic,1,4.11 ,24 ,21 ,35 ,43.64 ,0,0.00 ,43.64 ,0.00 ,11.76 ,31.88 ,73.05 ,0,CMP-003,108.74 ,24.40 ,43.55 ,0.09 ,0.21 
6/30/2025,CUST-004857,Western,Youth,34 ,43 ,Corporate Sales,Smart,1,11.45 ,178 ,17 ,100 ,132.64 ,0,0.00 ,132.64 ,0.00 ,31.84 ,100.80 ,76.00 ,0,CMP-004,98.78 ,23.89 ,128.85 ,3.79 ,2.94 
6/30/2025,CUST-004886,Upper East,Mass Market,43 ,84 ,Retail Shop,Smart,1,3.75 ,45 ,14 ,100 ,114.07 ,0,0.00 ,114.07 ,0.00 ,11.69 ,102.38 ,89.75 ,0,NONE,103.84 ,17.48 ,119.65 ,(5.58),(4.66)
6/30/2025,CUST-004898,Western,SME,40 ,56 ,Retail Shop,Basic,1,6.10 ,125 ,16 ,35 ,55.84 ,0,0.00 ,55.84 ,0.00 ,14.64 ,41.20 ,73.78 ,0,NONE,101.70 ,23.20 ,61.65 ,(5.81),(9.42)
6/30/2025,CUST-004898,Central,Professional,26 ,6 ,Call Centre,Data Plus,1,3.46 ,61 ,20 ,70 ,81.58 ,0,0.00 ,81.58 ,0.00 ,11.66 ,69.92 ,85.71 ,0,NONE,109.86 ,25.16 ,87.48 ,(5.90),(6.74)
6/30/2025,CUST-004914,Eastern,Mass Market,24 ,39 ,Agent,Data Plus,1,4.57 ,62 ,14 ,70 ,87.16 ,0,0.00 ,87.16 ,0.00 ,14.26 ,72.90 ,83.64 ,0,NONE,96.48 ,21.40 ,93.31 ,(6.15),(6.59)
6/30/2025,CUST-004940,Eastern,Youth,39 ,48 ,Digital,Basic,1,2.86 ,113 ,17 ,35 ,48.38 ,0,0.00 ,48.38 ,0.00 ,11.33 ,37.05 ,76.58 ,0,NONE,97.11 ,19.31 ,53.61 ,(5.23),(9.76)
6/30/2025,CUST-004952,Upper East,Youth,42 ,3 ,Digital,Smart,0,3.54 ,89 ,21 ,100 ,113.97 ,0,0.00 ,113.97 ,48.34 ,12.30 ,53.33 ,46.79 ,1,NONE,91.41 ,14.49 ,113.42 ,0.55 ,0.48 
6/30/2025,CUST-004968,Greater Accra,Mass Market,18 ,35 ,Digital,Smart,1,1.79 ,19 ,15 ,100 ,105.09 ,0,0.00 ,105.09 ,0.00 ,8.48 ,96.61 ,91.93 ,0,NONE,98.36 ,31.15 ,114.83 ,(9.74),(8.48)
6/30/2025,CUST-004987,Ashanti,Youth,24 ,21 ,Retail Shop,Premium,1,2.62 ,92 ,16 ,160 ,169.20 ,0,0.00 ,169.20 ,0.00 ,9.49 ,159.71 ,94.39 ,0,NONE,99.42 ,28.78 ,183.45 ,(14.25),(7.77)
6/30/2025,CUST-004993,Northern,Youth,45 ,35 ,Retail Shop,Basic,1,1.44 ,102 ,18 ,35 ,44.09 ,0,0.00 ,44.09 ,0.00 ,8.49 ,35.60 ,80.74 ,0,NONE,94.35 ,20.54 ,45.85 ,(1.76),(3.84)
6/30/2025,CUST-005007,Greater Accra,Youth,45 ,46 ,Call Centre,Data Plus,0,4.66 ,41 ,9 ,70 ,84.76 ,0,0.00 ,84.76 ,0.00 ,14.84 ,69.92 ,82.49 ,0,NONE,96.75 ,32.24 ,81.75 ,3.01 ,3.68 
6/30/2025,CUST-005011,Ashanti,Mass Market,46 ,44 ,Agent,Data Plus,1,2.40 ,173 ,20 ,70 ,82.73 ,0,0.00 ,82.73 ,0.00 ,13.29 ,69.44 ,83.94 ,0,NONE,98.19 ,27.88 ,81.10 ,1.63 ,2.01 
6/30/2025,CUST-005074,Upper East,SME,25 ,74 ,Digital,Smart,1,8.42 ,55 ,11 ,100 ,124.87 ,1,24.07 ,100.80 ,0.00 ,17.81 ,82.99 ,82.33 ,0,NONE,99.95 ,16.16 ,122.02 ,(21.22),(17.39)
6/30/2025,CUST-005120,Ashanti,Youth,34 ,16 ,Digital,Smart,1,7.72 ,107 ,11 ,100 ,125.48 ,0,0.00 ,125.48 ,0.00 ,22.16 ,103.32 ,82.34 ,0,NONE,94.46 ,26.68 ,134.24 ,(8.76),(6.53)
6/30/2025,CUST-005145,Upper West,Mass Market,50 ,19 ,Call Centre,Business,1,18.09 ,83 ,18 ,300 ,330.69 ,0,0.00 ,330.69 ,0.00 ,38.61 ,292.08 ,88.32 ,0,NONE,103.49 ,17.53 ,354.12 ,(23.43),(6.62)
6/30/2025,CUST-005149,Western,Mass Market,21 ,10 ,Call Centre,Business,1,5.92 ,52 ,14 ,300 ,317.26 ,0,0.00 ,317.26 ,0.00 ,15.78 ,301.48 ,95.03 ,0,CMP-003,101.90 ,23.13 ,334.49 ,(17.23),(5.15)
6/30/2025,CUST-005168,Greater Accra,SME,21 ,42 ,Retail Shop,Data Plus,1,2.19 ,103 ,21 ,70 ,79.90 ,0,0.00 ,79.90 ,0.00 ,10.93 ,68.97 ,86.32 ,0,NONE,100.62 ,33.87 ,84.07 ,(4.17),(4.96)
6/30/2025,CUST-005181,Ashanti,Corporate,43 ,11 ,Agent,Data Plus,1,1.29 ,106 ,20 ,70 ,78.80 ,0,0.00 ,78.80 ,0.00 ,6.08 ,72.72 ,92.28 ,0,CMP-002,94.97 ,27.84 ,82.88 ,(4.08),(4.92)
6/30/2025,CUST-005183,Upper East,Mass Market,21 ,20 ,Corporate Sales,Data Plus,1,2.19 ,66 ,17 ,70 ,79.71 ,1,14.34 ,65.37 ,0.00 ,8.93 ,56.44 ,86.34 ,0,NONE,106.92 ,16.99 ,84.88 ,(19.51),(22.99)
6/30/2025,CUST-005183,Greater Accra,SME,45 ,44 ,Retail Shop,Premium,1,7.42 ,186 ,21 ,160 ,180.86 ,0,0.00 ,180.86 ,0.00 ,15.54 ,165.32 ,91.41 ,0,NONE,110.83 ,31.64 ,186.46 ,(5.60),(3.00)
6/30/2025,CUST-005188,Central,Youth,50 ,77 ,Agent,Premium,0,8.20 ,78 ,14 ,160 ,175.26 ,0,0.00 ,175.26 ,0.00 ,16.26 ,159.00 ,90.72 ,1,NONE,97.18 ,22.74 ,181.48 ,(6.22),(3.43)
6/30/2025,CUST-005190,Bono,Youth,31 ,21 ,Digital,Data Plus,0,4.10 ,5 ,20 ,70 ,79.25 ,1,4.72 ,74.53 ,0.00 ,12.55 ,61.98 ,83.16 ,0,CMP-005,110.57 ,20.01 ,78.54 ,(4.01),(5.11)
6/30/2025,CUST-005213,Eastern,Mass Market,45 ,34 ,Agent,Data Plus,1,1.59 ,53 ,25 ,70 ,76.21 ,0,0.00 ,76.21 ,0.00 ,8.39 ,67.82 ,88.99 ,0,NONE,100.68 ,25.97 ,84.16 ,(7.95),(9.45)
6/30/2025,CUST-005242,Ashanti,SME,25 ,41 ,Call Centre,Business,1,8.30 ,50 ,15 ,300 ,314.07 ,0,0.00 ,314.07 ,0.00 ,17.08 ,296.99 ,94.56 ,0,CMP-002,103.78 ,28.90 ,349.71 ,(35.64),(10.19)
6/30/2025,CUST-005257,Greater Accra,Mass Market,19 ,53 ,Partner,Basic,1,1.26 ,5 ,23 ,35 ,39.28 ,0,0.00 ,39.28 ,0.00 ,6.91 ,32.37 ,82.41 ,0,NONE,97.89 ,32.95 ,41.89 ,(2.61),(6.23)
6/30/2025,CUST-005262,Northern,Youth,18 ,9 ,Agent,Business,1,3.41 ,168 ,23 ,300 ,311.46 ,0,0.00 ,311.46 ,0.00 ,15.70 ,295.76 ,94.96 ,0,NONE,90.64 ,16.53 ,309.35 ,2.11 ,0.68 
6/30/2025,CUST-005281,Northern,Mass Market,18 ,27 ,Partner,Business,1,5.61 ,5 ,13 ,300 ,310.19 ,0,0.00 ,310.19 ,0.00 ,12.81 ,297.38 ,95.87 ,0,NONE,100.03 ,19.64 ,336.84 ,(26.65),(7.91)
6/30/2025,CUST-005285,Greater Accra,Mass Market,44 ,16 ,Digital,Basic,0,4.85 ,140 ,22 ,35 ,47.37 ,1,7.43 ,39.94 ,0.00 ,13.05 ,26.89 ,67.33 ,0,NONE,102.33 ,32.67 ,50.36 ,(10.42),(20.69)
6/30/2025,CUST-005319,Upper East,Youth,31 ,49 ,Retail Shop,Smart,1,6.39 ,83 ,20 ,100 ,124.75 ,1,8.37 ,116.38 ,0.00 ,18.34 ,98.04 ,84.24 ,0,NONE,104.37 ,18.86 ,121.76 ,(5.38),(4.42)
6/30/2025,CUST-005319,Ashanti,Mass Market,63 ,12 ,Digital,Premium,1,15.00 ,43 ,20 ,160 ,202.15 ,0,0.00 ,202.15 ,0.00 ,25.42 ,176.73 ,87.43 ,0,NONE,102.79 ,27.48 ,215.38 ,(13.23),(6.14)
6/30/2025,CUST-005326,Eastern,SME,34 ,39 ,Retail Shop,Business,1,6.43 ,120 ,23 ,300 ,325.74 ,0,0.00 ,325.74 ,0.00 ,19.97 ,305.77 ,93.87 ,0,CMP-004,104.48 ,20.50 ,362.25 ,(36.51),(10.08)
6/30/2025,CUST-005331,Central,Corporate,43 ,69 ,Corporate Sales,Data Plus,1,3.46 ,86 ,20 ,70 ,84.40 ,0,0.00 ,84.40 ,0.00 ,11.22 ,73.18 ,86.71 ,0,NONE,94.17 ,23.97 ,87.17 ,(2.77),(3.18)
6/30/2025,CUST-005343,Greater Accra,Corporate,22 ,23 ,Agent,Basic,1,0.82 ,102 ,20 ,35 ,40.38 ,0,0.00 ,40.38 ,0.00 ,5.29 ,35.09 ,86.90 ,0,NONE,98.37 ,32.77 ,45.18 ,(4.80),(10.62)
6/30/2025,CUST-005345,Western,Mass Market,36 ,51 ,Agent,Business,0,7.15 ,20 ,18 ,300 ,323.14 ,0,0.00 ,323.14 ,0.00 ,14.97 ,308.17 ,95.37 ,0,CMP-003,99.54 ,24.87 ,349.75 ,(26.61),(7.61)
6/30/2025,CUST-005351,Greater Accra,Professional,49 ,76 ,Partner,Smart,1,7.22 ,13 ,19 ,100 ,114.13 ,1,21.06 ,93.07 ,0.00 ,15.80 ,77.27 ,83.02 ,0,CMP-002,101.38 ,34.41 ,119.89 ,(26.82),(22.37)
6/30/2025,CUST-005355,Eastern,Mass Market,36 ,58 ,Agent,Premium,1,8.54 ,117 ,9 ,160 ,179.50 ,0,0.00 ,179.50 ,0.00 ,18.79 ,160.71 ,89.53 ,0,NONE,104.74 ,21.22 ,184.30 ,(4.80),(2.60)
6/30/2025,CUST-005360,Greater Accra,Youth,31 ,59 ,Call Centre,Premium,1,2.48 ,71 ,20 ,160 ,171.11 ,0,0.00 ,171.11 ,0.00 ,10.07 ,161.04 ,94.11 ,0,CMP-003,104.94 ,34.13 ,180.92 ,(9.81),(5.42)
6/30/2025,CUST-005374,Greater Accra,Youth,30 ,13 ,Partner,Smart,1,9.03 ,90 ,23 ,100 ,132.11 ,1,19.44 ,112.67 ,0.00 ,15.28 ,97.39 ,86.44 ,0,NONE,106.27 ,36.84 ,134.95 ,(22.28),(16.51)
6/30/2025,CUST-005384,Northern,Mass Market,27 ,32 ,Agent,Premium,1,18.29 ,94 ,32 ,160 ,198.60 ,0,0.00 ,198.60 ,0.00 ,32.24 ,166.36 ,83.77 ,0,CMP-005,91.44 ,19.46 ,209.76 ,(11.16),(5.32)
6/30/2025,CUST-005395,Upper West,SME,40 ,37 ,Retail Shop,Smart,1,1.78 ,52 ,16 ,100 ,107.36 ,0,0.00 ,107.36 ,0.00 ,10.15 ,97.21 ,90.55 ,0,CMP-005,110.29 ,16.40 ,105.54 ,1.82 ,1.72 
6/30/2025,CUST-005398,Greater Accra,Mass Market,26 ,51 ,Agent,Basic,1,0.51 ,73 ,20 ,35 ,38.31 ,1,2.20 ,36.11 ,0.00 ,7.95 ,28.16 ,77.98 ,0,CMP-002,100.43 ,31.13 ,41.04 ,(4.93),(12.01)
6/30/2025,CUST-005409,Ashanti,Professional,58 ,41 ,Agent,Data Plus,1,3.90 ,62 ,25 ,70 ,82.76 ,0,0.00 ,82.76 ,0.00 ,12.26 ,70.50 ,85.19 ,0,NONE,96.28 ,25.22 ,83.99 ,(1.23),(1.46)
6/30/2025,CUST-005419,Eastern,SME,41 ,41 ,Agent,Premium,1,17.09 ,65 ,19 ,160 ,196.39 ,1,15.77 ,180.62 ,0.00 ,27.49 ,153.13 ,84.78 ,0,CMP-004,98.68 ,29.63 ,217.45 ,(36.83),(16.94)
6/30/2025,CUST-005420,Ashanti,Mass Market,44 ,49 ,Agent,Smart,1,3.98 ,226 ,21 ,100 ,122.26 ,0,0.00 ,122.26 ,0.00 ,15.60 ,106.66 ,87.24 ,0,NONE,96.66 ,26.40 ,135.15 ,(12.89),(9.54)
6/30/2025,CUST-005421,Central,Youth,49 ,33 ,Retail Shop,Premium,1,7.33 ,123 ,18 ,160 ,179.84 ,0,0.00 ,179.84 ,0.00 ,17.99 ,161.85 ,90.00 ,0,CMP-005,91.60 ,21.16 ,173.19 ,6.65 ,3.84 
6/30/2025,CUST-005424,Greater Accra,Youth,42 ,83 ,Corporate Sales,Data Plus,1,4.55 ,140 ,25 ,70 ,82.73 ,0,0.00 ,82.73 ,0.00 ,10.69 ,72.04 ,87.08 ,0,NONE,85.00 ,35.02 ,85.99 ,(3.26),(3.79)
6/30/2025,CUST-005427,Volta,Mass Market,31 ,4 ,Retail Shop,Premium,1,9.70 ,54 ,15 ,160 ,186.10 ,1,13.38 ,172.72 ,0.00 ,22.17 ,150.55 ,87.16 ,0,CMP-001,100.73 ,19.15 ,197.10 ,(24.38),(12.37)
6/30/2025,CUST-005440,Western,Corporate,56 ,35 ,Agent,Premium,1,1.54 ,178 ,18 ,160 ,168.87 ,0,0.00 ,168.87 ,0.00 ,12.24 ,156.63 ,92.75 ,0,NONE,91.51 ,24.67 ,162.30 ,6.57 ,4.05 
